date,dkk_eur
21/07/2024,0.134015
22/07/2024,0.1340114
23/07/2024,0.1340048
24/07/2024,0.133985
25/07/2024,0.133978
26/07/2024,0.13398
27/07/2024,0.1340016
28/07/2024,0.133987
29/07/2024,0.1339962
30/07/2024,0.133994
31/07/2024,0.133991
01/08/2024,0.134005
02/08/2024,0.1340177
03/08/2024,0.1340177
04/08/2024,0.134002
05/08/2024,0.1340066
06/08/2024,0.134003
07/08/2024,0.134002
08/08/2024,0.133993
09/08/2024,0.133998
10/08/2024,0.133998
11/08/2024,0.133981
12/08/2024,0.133988
13/08/2024,0.133995
14/08/2024,0.134016
15/08/2024,0.134015
16/08/2024,0.1340393
17/08/2024,0.1340393
18/08/2024,0.134021
19/08/2024,0.1340016
20/08/2024,0.133996
21/08/2024,0.133982
22/08/2024,0.1340211
23/08/2024,0.1340384
24/08/2024,0.1340384
25/08/2024,0.1340294
26/08/2024,0.1340318
27/08/2024,0.1340335
28/08/2024,0.1340639
29/08/2024,0.134071
30/08/2024,0.1340671
31/08/2024,0.1340671
01/09/2024,0.134072
02/09/2024,0.134066
03/09/2024,0.134052
04/09/2024,0.1340456
05/09/2024,0.1340433
06/09/2024,0.1339917
07/09/2024,0.1340025
08/09/2024,0.1340139
09/09/2024,0.1340186
10/09/2024,0.1340106
11/09/2024,0.134004
12/09/2024,0.1340009
13/09/2024,0.1339899
14/09/2024,0.1340132
16/09/2024,0.1340065
17/09/2024,0.134016
18/09/2024,0.134051
19/09/2024,0.1340605
20/09/2024,0.1340384
21/09/2024,0.1340689
23/09/2024,#N/A
14/10/2024,#N/A
21/10/2024,#N/A
23/10/2024,#N/A
14/11/2024,#N/A
21/11/2024,#N/A
23/11/2024,#N/A
14/12/2024,#N/A
21/12/2024,#N/A
14/01/2025,#N/A
14/02/2025,#N/A
14/03/2025,#N/A
14/04/2025,#N/A
14/05/2025,#N/A
14/06/2025,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
,#N/A
